adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
FALSE,/7VEUOEfRzzrQfWddlIyLUKvh6Nf.jpg,"[12, 10751, 14, 10749]",447277,en,The Little Mermaid,"The youngest of King Triton’s daughters, and the most defiant, Ariel longs to find out more about the world beyond the sea, and while visiting the surface, falls for the dashing Prince Eric. With mermaids forbidden to interact with humans, Ariel makes a deal with the evil sea witch, Ursula, which gives her a chance to experience life on land, but ultimately places her life – and her father’s crown – in jeopardy.",197.878,/ym1dxyOk4jFcSl4Q2zmRrA5BEEN.jpg,5/18/2023,The Little Mermaid,FALSE,6.5,2479
FALSE,/lyHmhoRj3zXSdeCYbs2oOXLCF4K.jpg,"[16, 12, 10751, 14]",459003,uk,Мавка: Лісова пісня,"Forest soul Mavka faces an impossible choice between her heart and her duty as guardian to the Heart of the Forest, when she falls in love with the talented young human musician Lukas.",201.55,/eeJjd9JU2Mdj9d7nWRFLWlrcExi.jpg,3/2/2023,Mavka: The Forest Song,FALSE,7.3,559
FALSE,,[99],1206029,es,"Muchachos, la película de la gente",,184.509,/4lb7Lpwzu908fbph9enKN0axiYy.jpg,12/7/2023,"Muchachos, la película de la gente",FALSE,6.3,4
FALSE,/vQpvNDc0AFao8BbWyXDFVVrqiZj.jpg,[27],853387,en,Lord of Misrule,"When the daughter of the town's new priest goes missing during the harvest festival, a desperate search begins, uncovering the town's dark history and resurfacing tales of a mysterious, malevolent spirit that demands sacrifice.",258.052,/eCNJuGsCNdf2yf4F3UcDg1WZTbo.jpg,10/26/2023,Lord of Misrule,FALSE,6,3
FALSE,/eSsMzJpzAwCa69tm6Wco2il44aJ.jpg,"[28, 80, 18, 53]",939335,en,Muzzle,"LAPD K-9 officer Jake Rosser has just witnessed the shocking murder of his dedicated partner by a mysterious assailant. As he investigates the shooter’s identity, he uncovers a vast conspiracy that has a chokehold on the city in this thrilling journey through the tangled streets of Los Angeles and the corrupt bureaucracy of the LAPD.",170.293,/qXChf7MFL36BgoLkiB3BzXiwW82.jpg,9/29/2023,Muzzle,FALSE,6.6,134
FALSE,/sp6egj5NHHRGmCMdIoTNdbLwACR.jpg,"[35, 14, 10751]",1022964,en,Candy Cane Lane,"A man, determined to win the neighborhood's annual Christmas decorating contest, makes a pact with an elf to help him win. However, the elf casts a spell bringing the twelve days of Christmas to life, bringing chaos to the small, unsuspecting town.",157.12,/of6Ds591FJTKoBHYjDFzH6jlTyK.jpg,11/29/2023,Candy Cane Lane,FALSE,6.2,273
FALSE,/p9DKeXp6FPJtAQ1k13Z4zPWrCbN.jpg,[18],1058694,en,Radical,"In a Mexican border town plagued by neglect, corruption, and violence, a frustrated teacher tries a radical new method to break through his students’ apathy and unlock their curiosity, their potential… and maybe even their genius.",152.305,/eSatbygYZp8ooprBHZdb6GFZxGB.jpg,10/19/2023,Radical,FALSE,7.6,13
FALSE,/a0GM57AnJtNi7lMOCamniiyV10W.jpg,"[16, 12, 14, 18]",508883,ja,君たちはどう生きるか,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one.""",191.126,/jDQPkgzerGophKRRn7MKm071vCU.jpg,7/14/2023,The Boy and the Heron,FALSE,7.2,318
FALSE,/28er4p7B5zMSxUDQKPF1hBsgnys.jpg,"[28, 12, 53]",872906,hi,जवान,"An emotional journey of a prison warden, driven by a personal vendetta while keeping up to a promise made years ago, recruits inmates to commit outrageous crimes that shed light on corruption and injustice, in an attempt to get even with his past,  and that leads him to an unexpected reunion.",159.844,/qh2lLZ5HtLYPxxuS7ccxMhwgEn6.jpg,9/7/2023,Jawan,FALSE,7.3,157
FALSE,/EEASOZj5Mm2u6G3K4HS4pKIlfC.jpg,"[27, 9648]",1035982,en,Hell House LLC Origins: The Carmichael Manor,"A group of cold case investigators stay at the Carmichael Manor, site of the grisly and unsolved murders of the Carmichael family back in the eighties. After four nights, the group was never heard from again. What is discovered on their footage is even more disturbing than anything found on the Hell House tapes.",157.702,/9YlsIwWATGwT6LL5UZVF5xoBTcC.jpg,10/24/2023,Hell House LLC Origins: The Carmichael Manor,FALSE,6.3,47
FALSE,/nYDPmxvl0if5vHBBp7pDYGkTFc7.jpg,[27],709631,en,Cobweb,"Eight year old Peter is plagued by a mysterious, constant tapping from inside his bedroom wall—one that his parents insist is all in his imagination. As Peter's fear intensifies, he believes that his parents could be hiding a terrible, dangerous secret and questions their trustworthiness.",141.989,/2bHCUqQp8CoSVvwPc6sW6TIBXbN.jpg,7/19/2023,Cobweb,FALSE,6.8,528
FALSE,/et0G74BxoBgNQEZBkUcVhsgeRFF.jpg,"[18, 10749, 10402]",523607,en,Maestro,"A towering and fearless love story chronicling the lifelong relationship between Leonard Bernstein and Felicia Montealegre Cohn Bernstein. A love letter to life and art, Maestro at its core is an emotionally epic portrayal of family and love.",135.006,/kxj7rMco6RNYsVcNwuGAIlfWu64.jpg,11/22/2023,Maestro,FALSE,6.6,185
FALSE,/iEFuHjqrE059SmflBva1JzDJutE.jpg,"[16, 14, 28, 10749, 10751]",496450,fr,Miraculous - le film,"A life of an ordinary Parisian teenager Marinette goes superhuman when she becomes Ladybug. Bestowed with magical powers of creation, Ladybug must unite with her opposite, Cat Noir, to save Paris as a new villain unleashes chaos unto the city.",170.136,/dQNJ8SdCMn3zWwHzzQD2xrphR1X.jpg,7/5/2023,"Miraculous: Ladybug & Cat Noir, The Movie",FALSE,7.8,698
FALSE,/wErO9CjV8pjhO6MsyggEwBClDty.jpg,"[16, 9648, 14, 27]",725064,ja,アムリタの饗宴,"The story will center on a high school girl named Tamahi, who encounters strange creatures while navigating a gigantic apartment building.",131.267,/eHt9KnmZDQBiEnhk7hoYcKxCiwX.jpg,5/26/2023,The Feast of Amrita,FALSE,6,1
FALSE,/hXvx5YJbexKxsVD1NTEARObSnt2.jpg,"[35, 10749]",1072790,en,Anyone But You,"Bea and Ben look like the perfect couple, but after an amazing first date something happens that turns their fiery hot attraction ice cold - until they find themselves unexpectedly thrust together at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.",139.484,/xvPCsU1iwAQJpJZOuHyYtFpwV1R.jpg,12/21/2023,Anyone But You,FALSE,7.8,21
FALSE,/iOJX54nVAsnPawagFiWXKv1Y6sB.jpg,"[16, 12, 10751]",1076364,en,Carl's Date,"Carl Fredricksen reluctantly agrees to go on a date with a lady friend—but admittedly has no idea how dating works these days. Ever the helpful friend, Dug steps in to calm Carl's pre-date jitters and offer some tried-and-true tips for making friends—if you're a dog.",145.201,/wakoF2UgsEE3fGs5KpuwMWsaNr2.jpg,6/15/2023,Carl's Date,FALSE,7.6,332
FALSE,/b9UCfDzwiWw7mIFsIQR9ZJUeh7q.jpg,"[28, 35, 10749]",868759,en,Ghosted,"Salt-of-the-earth Cole falls head over heels for enigmatic Sadie — but then makes the shocking discovery that she’s a secret agent. Before they can decide on a second date, Cole and Sadie are swept away on an international adventure to save the world.",144.284,/liLN69YgoovHVgmlHJ876PKi5Yi.jpg,4/18/2023,Ghosted,FALSE,7,1462
FALSE,/5i6SjyDbDWqyun8klUuCxrlFbyw.jpg,"[18, 28]",677179,en,Creed III,"After dominating the boxing world, Adonis Creed has thrived in his career and family life. When a childhood friend and former boxing prodigy, Damian Anderson, resurfaces after serving a long sentence in prison, he is eager to prove that he deserves his shot in the ring. The face-off between former friends is more than just a fight. To settle the score, Adonis must put his future on the line to battle Damian — a fighter with nothing to lose.",141.236,/cvsXj3I9Q2iyyIo95AecSd1tad7.jpg,3/1/2023,Creed III,FALSE,7.2,2157
FALSE,/3YPP5Buu2lWyRU2YTYRtSqJikWc.jpg,"[10402, 10751, 18]",1092329,en,Journey to Bethlehem,A young woman carrying an unimaginable responsibility. A young man torn between love and honor. A jealous king who will stop at nothing to keep his crown.,154.673,/cJgF1vjiNoRAh5UePmiPfjrw6Iv.jpg,11/9/2023,Journey to Bethlehem,FALSE,7.8,13
FALSE,/w2nFc2Rsm93PDkvjY4LTn17ePO0.jpg,"[16, 35, 28, 878]",614930,en,Teenage Mutant Ninja Turtles: Mutant Mayhem,"After years of being sheltered from the human world, the Turtle brothers set out to win the hearts of New Yorkers and be accepted as normal teenagers through heroic acts. Their new friend April O'Neil helps them take on a mysterious crime syndicate, but they soon get in over their heads when an army of mutants is unleashed upon them.",154.513,/ueO9MYIOHO7M1PiMUeX74uf8fB9.jpg,7/31/2023,Teenage Mutant Ninja Turtles: Mutant Mayhem,FALSE,7.3,922
FALSE,/m8JTwHFwX7I7JY5fPe4SjqejWag.jpg,"[28, 12, 878]",640146,en,Ant-Man and the Wasp: Quantumania,"Super-Hero partners Scott Lang and Hope van Dyne, along with with Hope's parents Janet van Dyne and Hank Pym, and Scott's daughter Cassie Lang, find themselves exploring the Quantum Realm, interacting with strange new creatures and embarking on an adventure that will push them beyond the limits of what they thought possible.",158.527,/qnqGbB22YJ7dSs4o6M7exTpNxPz.jpg,2/15/2023,Ant-Man and the Wasp: Quantumania,FALSE,6.4,4319
FALSE,/eM3mtxc9OMFghS9K0uDc9DWzIrD.jpg,"[53, 80, 28, 18]",995206,ja,最後まで行く,"After going to extremes to cover up an accident, a corrupt cop's life spirals out of control when he starts receiving threats from a mysterious witness.",105.309,/zZFqGmhJMUiTuEJSneIbI7N5sCw.jpg,5/19/2023,Hard Days,FALSE,7.1,24
FALSE,/mowTk9LFSr8rW3EG2CUSwzuvx0g.jpg,[10402],1160164,en,TAYLOR SWIFT | THE ERAS TOUR,"The cultural phenomenon continues on the big screen! Immerse yourself in this once-in-a-lifetime concert film experience with a breathtaking, cinematic view of the history-making tour.",146.217,/jf3YO8hOqGHCupsREf5qymYq1n.jpg,10/13/2023,TAYLOR SWIFT | THE ERAS TOUR,FALSE,8.3,195
FALSE,/qEm4FrkGh7kGoEiBOyGYNielYVc.jpg,"[53, 27]",635910,en,The Last Voyage of the Demeter,The crew of the merchant ship Demeter attempts to survive the ocean voyage from Carpathia to London as they are stalked each night by a merciless presence onboard the ship.,115.926,/nrtbv6Cew7qC7k9GsYSf5uSmuKh.jpg,8/9/2023,The Last Voyage of the Demeter,FALSE,7.1,1047
FALSE,/1HHp75V06ymY19lRqU7EPRv55Jt.jpg,"[12, 16, 14]",872976,ja,デジモンアドベンチャー02 THE BEGINNING,"In 2012, after the events of Digimon Adventure: Last Evolution Kizuna, the early adulthood DigiDestined—Daisuke, Miyako, Iori, Takeru Takashi, Hikari, and Ken—must reconcile their new responsibilities with their Digimon partners. But Rui Owada, a mysterious young man,  appears, claiming to be the first human to partner with a Digimon–Ukkomon. Could Rui really have been the first-ever DigiDestined?",124.075,/rYblAHp4k7xK6MDRcGM3GDB6QdV.jpg,10/27/2023,Digimon Adventure 02: The Beginning,FALSE,6.8,5
FALSE,/a21obwG9qMSf1qa6oG4ZgpOyMaA.jpg,"[16, 28, 10751, 35]",870358,en,Merry Little Batman,"This Christmas, Damian Wayne wants to be a superhero like his dad – the one and only Batman. When Damian is left home alone while Batman takes on Gotham’s worst supervillains on Christmas Eve, he stumbles upon a villainous plot to steal Christmas and leaps at the chance to save the day.",127.18,/2J70guF8wcErbYbRgZUBcvShgI1.jpg,12/8/2023,Merry Little Batman,FALSE,6.5,82
FALSE,/f7UI3dYpr7ZUHGo0iIr1Qvy1VPe.jpg,"[16, 10751, 14, 35]",1040148,en,"Ruby Gillman, Teenage Kraken","Ruby Gillman, a sweet and awkward high school student, discovers she's a direct descendant of the warrior kraken queens. The kraken are sworn to protect the oceans of the world against the vain, power-hungry mermaids. Destined to inherit the throne from her commanding grandmother, Ruby must use her newfound powers to protect those she loves most.",138.473,/8ChIb3WzYAcza1vrXR56v510MWk.jpg,6/28/2023,"Ruby Gillman, Teenage Kraken",FALSE,7.4,782
FALSE,/8FhKnPpql374qyyHAkZDld93IUw.jpg,"[9648, 53, 28, 878]",536437,en,Hypnotic,A detective becomes entangled in a mystery involving his missing daughter and a secret government program while investigating a string of reality-bending crimes.,115.021,/3IhGkkalwXguTlceGSl8XUJZOVI.jpg,5/11/2023,Hypnotic,FALSE,6.4,832
FALSE,/zRQITMLvVi8z2Xz12Bi6wvbZE82.jpg,"[35, 28, 14]",594767,en,Shazam! Fury of the Gods,"Billy Batson and his foster siblings, who transform into superheroes by saying ""Shazam!"", are forced to get back into action and fight the Daughters of Atlas, who they must stop from using a weapon that could destroy the world.",141.374,/A3ZbZsmsvNGdprRi2lKgGEeVLEH.jpg,3/15/2023,Shazam! Fury of the Gods,FALSE,6.6,2627
FALSE,/jP3FatCTHc460ZGW57q9ypTdBqu.jpg,"[53, 878, 28]",937249,en,57 Seconds,"When a tech blogger lands an interview with a tech guru and stops an attack on him, he finds a mysterious ring that takes him back 57 seconds into the past.",124.6,/dfS5qHWFuXyZQnwYREwb7N4qU5p.jpg,9/29/2023,57 Seconds,FALSE,5.9,236
FALSE,/44immBwzhDVyjn87b3x3l9mlhAD.jpg,"[27, 80, 53]",934433,en,Scream VI,"Following the latest Ghostface killings, the four survivors leave Woodsboro behind and start a fresh chapter.",106.261,/wDWwtvkRRlgTiUr6TyLSMX8FCuZ.jpg,3/8/2023,Scream VI,FALSE,7.1,2128
FALSE,/xJdVOpzJ4SOV8yJQpaIXByZOFh1.jpg,[35],1211419,pt,Meu cunhado é um vampiro,"Fernandinho is a family man, former football player and a current podcast commentator that is surprised by the visit of his inconvenient brother-in-law, Gregorio, who discovers to be lazy and literally a bloodsucker - a vampire.",187.806,/wM0kMyH7YIWm8UFfnJnCyij0XUu.jpg,12/23/2023,A Vampire in the Family,FALSE,5,26
FALSE,/wRxLAw4l17LqiFcPLkobriPTZAw.jpg,"[28, 53]",697843,en,Extraction 2,"Tasked with extracting a family who is at the mercy of a Georgian gangster, Tyler Rake infiltrates one of the world's deadliest prisons in order to save them. But when the extraction gets hot, and the gangster dies in the heat of battle, his equally ruthless brother tracks down Rake and his team to Vienna, in order to get revenge.",137.602,/7gKI9hpEMcZUQpNgKrkDzJpbnNS.jpg,6/9/2023,Extraction 2,FALSE,7.5,2015
FALSE,/oqP1qEZccq5AD9TVTIaO6IGUj7o.jpg,"[14, 28, 12]",455476,en,Knights of the Zodiac,"When a headstrong street orphan, Seiya, in search of his abducted sister unwittingly taps into hidden powers, he discovers he might be the only person alive who can protect a reincarnated goddess, sent to watch over humanity. Can he let his past go and embrace his destiny to become a Knight of the Zodiac?",134.203,/qW4crfED8mpNDadSmMdi7ZDzhXF.jpg,4/27/2023,Knights of the Zodiac,FALSE,6.6,932
FALSE,/c6Splshb8lb2Q9OvUfhpqXl7uP0.jpg,"[28, 53]",717930,en,Kandahar,"After his mission is exposed, an undercover CIA operative stuck deep in hostile territory in Afghanistan must fight his way out, alongside his Afghan translator, to an extraction point in Kandahar, all whilst avoiding elite enemy forces and foreign spies tasked with hunting them down.",116.943,/lCanGgsqF4xD2WA5NF8PWeT3IXd.jpg,5/25/2023,Kandahar,FALSE,6.9,778
FALSE,/rron9HAuS9s7zBF8iCX1tsafxUo.jpg,"[18, 10749]",666277,en,Past Lives,"Nora and Hae Sung, two childhood friends, are reunited in New York for one fateful week as they confront notions of destiny, love, and the choices that make a life.",171.914,/k3waqVXSnvCZWfJYNtdamTgTtTA.jpg,6/2/2023,Past Lives,FALSE,7.9,416
FALSE,/qElNES0sHVQcbzvGrTx7ccpGzij.jpg,"[878, 28, 18]",842675,zh,流浪地球2,"Humans built huge engines on the surface of the earth to find a new home. But the road to the universe is perilous. In order to save earth, young people once again have to step forward to start a race against time for life and death.",121.576,/hr7SKKj6QpfS32dF0HCmVi6R7J4.jpg,1/22/2023,The Wandering Earth II,FALSE,7.3,416
FALSE,/a40Uk2CKvFKvWi9fyr5SnnDSRCp.jpg,"[35, 14]",736554,es,Tequila Re-Pasado,A workaholic must outwit his multiplying clones after a magical tequila travels him back in time – again and again – in order to make things right with his family.,116.989,/7onQmk5ZzUjx6SEAiqILWQFTaYC.jpg,12/20/2023,Tequila Re-Pasado,FALSE,7.2,13
FALSE,/tj7mp7uWjVw5N73G5Hwm1bkMOcD.jpg,"[28, 10752]",975902,en,Boudica,"Inspired by events in A.D. 60, Boudica follows the eponymous Celtic warrior who rules the Iceni people alongside her husband Prasutagus. When he dies at the hands of Roman soldiers, Boudica’s kingdom is left without a male heir and the Romans seize her land and property.  Driven to the edge of madness and determined to avenge her husband’s death, Boudica rallies the various tribes from the region and wages an epic war against the mighty Roman empire.",108.619,/adMcxfUonnm9RvPImGHy25wYUks.jpg,10/26/2023,Boudica,FALSE,6,95
FALSE,/pGuxXuTPmpEtzEkRrYQ0rLgEJnI.jpg,"[18, 10749]",1020006,en,Priscilla,"When teenage Priscilla Beaulieu meets Elvis Presley at a party, the man who is already a meteoric rock-and-roll superstar becomes someone entirely unexpected in private moments: a thrilling crush, an ally in loneliness, a vulnerable best friend.",129.556,/iZ9ZFVCgT0gpZVDYQDmFVjpDBJu.jpg,10/27/2023,Priscilla,FALSE,7.1,101
